FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
12075,Levy,Florida,US,4/10/2020 22:54,29.31830,-82.74007147,6,0,0,0,"Levy, Florida, US"
16061,Lewis,Idaho,US,4/10/2020 22:54,46.23315,-116.434146,0,0,0,0,"Lewis, Idaho, US"
21135,Lewis,Kentucky,US,4/10/2020 22:54,38.53184,-83.37735618,2,0,0,0,"Lewis, Kentucky, US"
36049,Lewis,New York,US,4/10/2020 22:54,43.78442,-75.44903992,6,0,0,0,"Lewis, New York, US"
47101,Lewis,Tennessee,US,4/10/2020 22:54,35.52853,-87.49022694,2,0,0,0,"Lewis, Tennessee, US"
53041,Lewis,Washington,US,4/10/2020 22:54,46.57756,-122.3925769,18,2,0,0,"Lewis, Washington, US"
54041,Lewis,West Virginia,US,4/10/2020 22:54,38.99472,-80.49988181,2,0,0,0,"Lewis, West Virginia, US"
30049,Lewis and Clark,Montana,US,4/10/2020 22:54,47.12610,-112.394698,16,0,0,0,"Lewis and Clark, Montana, US"
45063,Lexington,South Carolina,US,4/10/2020 22:54,33.89666,-81.27146426,184,6,0,0,"Lexington, South Carolina, US"
51678,Lexington,Virginia,US,4/10/2020 22:54,37.78259,-79.44262866,3,0,0,0,"Lexington, Virginia, US"
13179,Liberty,Georgia,US,4/10/2020 22:54,31.82589,-81.49251135,14,0,0,0,"Liberty, Georgia, US"
30051,Liberty,Montana,US,4/10/2020 22:54,48.56084,-111.024307,1,0,0,0,"Liberty, Montana, US"
48291,Liberty,Texas,US,4/10/2020 22:54,30.15153,-94.81205615,16,0,0,0,"Liberty, Texas, US"
39089,Licking,Ohio,US,4/10/2020 22:54,40.09136,-82.48185785,79,3,0,0,"Licking, Ohio, US"
1083,Limestone,Alabama,US,4/10/2020 22:54,34.81186,-86.98310072,36,0,0,0,"Limestone, Alabama, US"
48293,Limestone,Texas,US,4/10/2020 22:54,31.54548,-96.58095444,9,1,0,0,"Limestone, Texas, US"
5079,Lincoln,Arkansas,US,4/10/2020 22:54,33.95317,-91.74002806,10,0,0,0,"Lincoln, Arkansas, US"
8073,Lincoln,Colorado,US,4/10/2020 22:54,38.98750,-103.5136649,1,0,0,0,"Lincoln, Colorado, US"
13181,Lincoln,Georgia,US,4/10/2020 22:54,33.79201,-82.45024131,6,0,0,0,"Lincoln, Georgia, US"
16063,Lincoln,Idaho,US,4/10/2020 22:54,43.00123,-114.1358773,14,0,0,0,"Lincoln, Idaho, US"
22061,Lincoln,Louisiana,US,4/10/2020 22:54,32.60032,-92.6659741,33,0,0,0,"Lincoln, Louisiana, US"
23015,Lincoln,Maine,US,4/10/2020 22:54,44.05997,-69.54227124,9,0,0,0,"Lincoln, Maine, US"
27081,Lincoln,Minnesota,US,4/10/2020 22:54,44.41312,-96.26688165,2,0,0,0,"Lincoln, Minnesota, US"
28085,Lincoln,Mississippi,US,4/10/2020 22:54,31.53289,-90.45391915,41,3,0,0,"Lincoln, Mississippi, US"
29113,Lincoln,Missouri,US,4/10/2020 22:54,39.05346,-90.95588181,26,1,0,0,"Lincoln, Missouri, US"
30053,Lincoln,Montana,US,4/10/2020 22:54,48.54266,-115.4046155,7,1,0,0,"Lincoln, Montana, US"
31111,Lincoln,Nebraska,US,4/10/2020 22:54,41.04658,-100.7475374,17,1,0,0,"Lincoln, Nebraska, US"
32017,Lincoln,Nevada,US,4/10/2020 22:54,37.64268,-114.8790388,1,0,0,0,"Lincoln, Nevada, US"
35027,Lincoln,New Mexico,US,4/10/2020 22:54,33.74526,-105.4586166,1,0,0,0,"Lincoln, New Mexico, US"
37109,Lincoln,North Carolina,US,4/10/2020 22:54,35.48508,-81.21740317,13,0,0,0,"Lincoln, North Carolina, US"
40081,Lincoln,Oklahoma,US,4/10/2020 22:54,35.70271,-96.8812462,11,0,0,0,"Lincoln, Oklahoma, US"
41041,Lincoln,Oregon,US,4/10/2020 22:54,44.64253,-123.869912,4,0,0,0,"Lincoln, Oregon, US"
46083,Lincoln,South Dakota,US,4/10/2020 22:54,43.27841,-96.7203905,38,0,0,0,"Lincoln, South Dakota, US"
47103,Lincoln,Tennessee,US,4/10/2020 22:54,35.13739,-86.58910106,8,0,0,0,"Lincoln, Tennessee, US"
53043,Lincoln,Washington,US,4/10/2020 22:54,47.57705,-118.4194388,1,0,0,0,"Lincoln, Washington, US"
56023,Lincoln,Wyoming,US,4/10/2020 22:54,42.26376,-110.6563997,4,0,0,0,"Lincoln, Wyoming, US"
19113,Linn,Iowa,US,4/10/2020 22:54,42.07923,-91.59809485,225,10,0,0,"Linn, Iowa, US"
20107,Linn,Kansas,US,4/10/2020 22:54,38.21268,-94.84254089,5,0,0,0,"Linn, Kansas, US"
29115,Linn,Missouri,US,4/10/2020 22:54,39.87002,-93.10704106,3,0,0,0,"Linn, Missouri, US"
41043,Linn,Oregon,US,4/10/2020 22:54,44.48899,-122.5373154,49,4,0,0,"Linn, Oregon, US"
9005,Litchfield,Connecticut,US,4/10/2020 22:54,41.79375,-73.2451475,346,16,0,0,"Litchfield, Connecticut, US"
48297,Live Oak,Texas,US,4/10/2020 22:54,28.35101,-98.1246786,3,0,0,0,"Live Oak, Texas, US"
17105,Livingston,Illinois,US,4/10/2020 22:54,40.89188,-88.55784752,14,0,0,0,"Livingston, Illinois, US"
22063,Livingston,Louisiana,US,4/10/2020 22:54,30.44144,-90.73061664,107,1,0,0,"Livingston, Louisiana, US"
26093,Livingston,Michigan,US,4/10/2020 22:54,42.60302,-83.91297209,196,3,0,0,"Livingston, Michigan, US"
29117,Livingston,Missouri,US,4/10/2020 22:54,39.78110,-93.54645978,1,0,0,0,"Livingston, Missouri, US"
36051,Livingston,New York,US,4/10/2020 22:54,42.72596,-77.77966158,29,2,0,0,"Livingston, New York, US"
48299,Llano,Texas,US,4/10/2020 22:54,30.70645,-98.68475262,3,0,0,0,"Llano, Texas, US"
5083,Logan,Arkansas,US,4/10/2020 22:54,35.21413,-93.71951016,1,0,0,0,"Logan, Arkansas, US"
8075,Logan,Colorado,US,4/10/2020 22:54,40.72496,-103.110817,13,0,0,0,"Logan, Colorado, US"
17107,Logan,Illinois,US,4/10/2020 22:54,40.12582,-89.36638784,2,0,0,0,"Logan, Illinois, US"
21141,Logan,Kentucky,US,4/10/2020 22:54,36.85949,-86.877635,5,0,0,0,"Logan, Kentucky, US"
31113,Logan,Nebraska,US,4/10/2020 22:54,41.56650,-100.4817851,0,0,0,0,"Logan, Nebraska, US"
39091,Logan,Ohio,US,4/10/2020 22:54,40.38997,-83.76784341,7,0,0,0,"Logan, Ohio, US"
40083,Logan,Oklahoma,US,4/10/2020 22:54,35.91900,-97.44352845,7,0,0,0,"Logan, Oklahoma, US"
54045,Logan,West Virginia,US,4/10/2020 22:54,37.82999,-81.93528571,8,0,0,0,"Logan, West Virginia, US"
13183,Long,Georgia,US,4/10/2020 22:54,31.75219,-81.74952375,1,0,0,0,"Long, Georgia, US"
5085,Lonoke,Arkansas,US,4/10/2020 22:54,34.75392,-91.88742357,26,0,0,0,"Lonoke, Arkansas, US"
39093,Lorain,Ohio,US,4/10/2020 22:54,41.29554,-82.15083537,150,5,0,0,"Lorain, Ohio, US"
35028,Los Alamos,New Mexico,US,4/10/2020 22:54,35.86631,-106.3134985,4,0,0,0,"Los Alamos, New Mexico, US"
6037,Los Angeles,California,US,4/10/2020 22:54,34.30828,-118.2282411,8443,242,0,0,"Los Angeles, California, US"
47105,Loudon,Tennessee,US,4/10/2020 22:54,35.73940,-84.31145275,16,0,0,0,"Loudon, Tennessee, US"
51107,Loudoun,Virginia,US,4/10/2020 22:54,39.08990,-77.63481877,274,5,0,0,"Loudoun, Virginia, US"
19115,Louisa,Iowa,US,4/10/2020 22:54,41.21842,-91.26102611,56,0,0,0,"Louisa, Iowa, US"
51109,Louisa,Virginia,US,4/10/2020 22:54,37.97850,-77.96274807,20,0,0,0,"Louisa, Virginia, US"
40085,Love,Oklahoma,US,4/10/2020 22:54,33.95273,-97.23906784,2,0,0,0,"Love, Oklahoma, US"
1085,Lowndes,Alabama,US,4/10/2020 22:54,32.15973,-86.65158371,12,0,0,0,"Lowndes, Alabama, US"
13185,Lowndes,Georgia,US,4/10/2020 22:54,30.83569,-83.27056716,56,1,0,0,"Lowndes, Georgia, US"
28087,Lowndes,Mississippi,US,4/10/2020 22:54,33.47387,-88.4419153,19,0,0,0,"Lowndes, Mississippi, US"
48303,Lubbock,Texas,US,4/10/2020 22:54,33.61009,-101.8204789,234,9,0,0,"Lubbock, Texas, US"
39095,Lucas,Ohio,US,4/10/2020 22:54,41.62101,-83.65468618,443,16,0,0,"Lucas, Ohio, US"
26095,Luce,Michigan,US,4/10/2020 22:54,46.47227,-85.54471223,1,0,0,0,"Luce, Michigan, US"
13187,Lumpkin,Georgia,US,4/10/2020 22:54,34.57287,-84.00425681,9,0,0,0,"Lumpkin, Georgia, US"
51111,Lunenburg,Virginia,US,4/10/2020 22:54,36.94619,-78.24133319,2,0,0,0,"Lunenburg, Virginia, US"
42079,Luzerne,Pennsylvania,US,4/10/2020 22:54,41.17823,-75.98447579,1325,15,0,0,"Luzerne, Pennsylvania, US"
42081,Lycoming,Pennsylvania,US,4/10/2020 22:54,41.34311,-77.06629984,18,0,0,0,"Lycoming, Pennsylvania, US"
46085,Lyman,South Dakota,US,4/10/2020 22:54,43.89523,-99.85201878,2,0,0,0,"Lyman, South Dakota, US"
51680,Lynchburg,Virginia,US,4/10/2020 22:54,37.40021,-79.19888138,27,0,0,0,"Lynchburg, Virginia, US"
48305,Lynn,Texas,US,4/10/2020 22:54,33.17658,-101.8162849,5,0,0,0,"Lynn, Texas, US"
19119,Lyon,Iowa,US,4/10/2020 22:54,43.38108,-96.20926845,2,0,0,0,"Lyon, Iowa, US"
20111,Lyon,Kansas,US,4/10/2020 22:54,38.45576,-96.15275715,27,0,0,0,"Lyon, Kansas, US"
21143,Lyon,Kentucky,US,4/10/2020 22:54,37.02080,-88.07886257,6,0,0,0,"Lyon, Kentucky, US"
27083,Lyon,Minnesota,US,4/10/2020 22:54,44.41328,-95.83806103,5,0,0,0,"Lyon, Minnesota, US"
32019,Lyon,Nevada,US,4/10/2020 22:54,39.01778,-119.1870479,6,0,0,0,"Lyon, Nevada, US"
26097,Mackinac,Michigan,US,4/10/2020 22:54,46.07029,-85.04980537,4,0,0,0,"Mackinac, Michigan, US"
26099,Macomb,Michigan,US,4/10/2020 22:54,42.69158,-82.92752801,2973,197,0,0,"Macomb, Michigan, US"
1087,Macon,Alabama,US,4/10/2020 22:54,32.38760,-85.69267724,9,1,0,0,"Macon, Alabama, US"
13193,Macon,Georgia,US,4/10/2020 22:54,32.35207,-84.04234127,18,0,0,0,"Macon, Georgia, US"
17115,Macon,Illinois,US,4/10/2020 22:54,39.86065,-88.96342505,14,1,0,0,"Macon, Illinois, US"
29121,Macon,Missouri,US,4/10/2020 22:54,39.83050,-92.56453089,2,0,0,0,"Macon, Missouri, US"
37113,Macon,North Carolina,US,4/10/2020 22:54,35.14868,-83.41696617,2,1,0,0,"Macon, North Carolina, US"
47111,Macon,Tennessee,US,4/10/2020 22:54,36.53158,-86.00778595,19,2,0,0,"Macon, Tennessee, US"
17117,Macoupin,Illinois,US,4/10/2020 22:54,39.26120,-89.92424028,14,0,0,0,"Macoupin, Illinois, US"
6039,Madera,California,US,4/10/2020 22:54,37.21514,-119.7665589,30,2,0,0,"Madera, California, US"
1089,Madison,Alabama,US,4/10/2020 22:54,34.76327,-86.55069633,178,3,0,0,"Madison, Alabama, US"
5087,Madison,Arkansas,US,4/10/2020 22:54,36.01038,-93.72524943,1,0,0,0,"Madison, Arkansas, US"
12079,Madison,Florida,US,4/10/2020 22:54,30.44397,-83.47398594,14,0,0,0,"Madison, Florida, US"
13195,Madison,Georgia,US,4/10/2020 22:54,34.12921,-83.21218732,9,1,0,0,"Madison, Georgia, US"
16065,Madison,Idaho,US,4/10/2020 22:54,43.78141,-111.6538474,5,0,0,0,"Madison, Idaho, US"
17119,Madison,Illinois,US,4/10/2020 22:54,38.83043,-89.90422563,101,2,0,0,"Madison, Illinois, US"
18095,Madison,Indiana,US,4/10/2020 22:54,40.16144,-85.71964711,204,13,0,0,"Madison, Indiana, US"
19121,Madison,Iowa,US,4/10/2020 22:54,41.33082,-94.01554631,1,0,0,0,"Madison, Iowa, US"
21151,Madison,Kentucky,US,4/10/2020 22:54,37.71659,-84.27220275,14,1,0,0,"Madison, Kentucky, US"
22065,Madison,Louisiana,US,4/10/2020 22:54,32.36918,-91.23973355,2,0,0,0,"Madison, Louisiana, US"
28089,Madison,Mississippi,US,4/10/2020 22:54,32.63389,-90.03513564,95,2,0,0,"Madison, Mississippi, US"
29123,Madison,Missouri,US,4/10/2020 22:54,37.47865,-90.3467143,1,0,0,0,"Madison, Missouri, US"
30057,Madison,Montana,US,4/10/2020 22:54,45.30080,-111.9173017,8,1,0,0,"Madison, Montana, US"
31119,Madison,Nebraska,US,4/10/2020 22:54,41.91676,-97.6005481,6,2,0,0,"Madison, Nebraska, US"
36053,Madison,New York,US,4/10/2020 22:54,42.91654,-75.67266639,102,3,0,0,"Madison, New York, US"
39097,Madison,Ohio,US,4/10/2020 22:54,39.89381,-83.40178317,23,2,0,0,"Madison, Ohio, US"
47113,Madison,Tennessee,US,4/10/2020 22:54,35.61182,-88.84076036,56,0,0,0,"Madison, Tennessee, US"
48313,Madison,Texas,US,4/10/2020 22:54,30.96695,-95.93003775,1,0,0,0,"Madison, Texas, US"
51113,Madison,Virginia,US,4/10/2020 22:54,38.41531,-78.28220331,5,0,0,0,"Madison, Virginia, US"
19123,Mahaska,Iowa,US,4/10/2020 22:54,41.33522,-92.64083907,4,0,0,0,"Mahaska, Iowa, US"
27087,Mahnomen,Minnesota,US,4/10/2020 22:54,47.32557,-95.80921485,1,0,0,0,"Mahnomen, Minnesota, US"
39099,Mahoning,Ohio,US,4/10/2020 22:54,41.01631,-80.77287029,358,28,0,0,"Mahoning, Ohio, US"
40093,Major,Oklahoma,US,4/10/2020 22:54,36.31150,-98.53467076,1,0,0,0,"Major, Oklahoma, US"
41045,Malheur,Oregon,US,4/10/2020 22:54,43.19370,-117.6227395,2,0,0,0,"Malheur, Oregon, US"
,Manassas,Virginia,US,4/10/2020 22:54,38.74643,-77.48509905,29,0,0,0,"Manassas,Virginia,US"
51685,Manassas Park,Virginia,US,4/10/2020 22:54,38.77059,-77.44399307,7,0,0,0,"Manassas Park, Virginia, US"
12081,Manatee,Florida,US,4/10/2020 22:54,27.47197,-82.31831044,198,11,0,0,"Manatee, Florida, US"
26101,Manistee,Michigan,US,4/10/2020 22:54,44.33352,-86.05626916,9,0,0,0,"Manistee, Michigan, US"
55071,Manitowoc,Wisconsin,US,4/10/2020 22:54,44.11947,-87.80928853,3,0,0,0,"Manitowoc, Wisconsin, US"
55073,Marathon,Wisconsin,US,4/10/2020 22:54,44.89793,-89.75863384,12,0,0,0,"Marathon, Wisconsin, US"
1091,Marengo,Alabama,US,4/10/2020 22:54,32.24768,-87.78796182,15,1,0,0,"Marengo, Alabama, US"
4013,Maricopa,Arizona,US,4/10/2020 22:54,33.34836,-112.4918154,1741,39,0,0,"Maricopa, Arizona, US"
29125,Maries,Missouri,US,4/10/2020 22:54,38.16194,-91.92249662,2,0,0,0,"Maries, Missouri, US"
6041,Marin,California,US,4/10/2020 22:54,38.07122,-122.7210631,154,10,0,0,"Marin, California, US"
55075,Marinette,Wisconsin,US,4/10/2020 22:54,45.38553,-88.033246,3,0,0,0,"Marinette, Wisconsin, US"
1093,Marion,Alabama,US,4/10/2020 22:54,34.13697,-87.88704173,39,3,0,0,"Marion, Alabama, US"
12083,Marion,Florida,US,4/10/2020 22:54,29.21227,-82.05803627,82,2,0,0,"Marion, Florida, US"
13197,Marion,Georgia,US,4/10/2020 22:54,32.34834,-84.52733571,9,0,0,0,"Marion, Georgia, US"
17121,Marion,Illinois,US,4/10/2020 22:54,38.64963,-88.91899208,12,0,0,0,"Marion, Illinois, US"
18097,Marion,Indiana,US,4/10/2020 22:54,39.78164,-86.13826325,2600,107,0,0,"Marion, Indiana, US"
19125,Marion,Iowa,US,4/10/2020 22:54,41.33445,-93.09934783,2,0,0,0,"Marion, Iowa, US"
20115,Marion,Kansas,US,4/10/2020 22:54,38.35855,-97.0985251,3,0,0,0,"Marion, Kansas, US"
21155,Marion,Kentucky,US,4/10/2020 22:54,37.55218,-85.26898542,4,0,0,0,"Marion, Kentucky, US"
28091,Marion,Mississippi,US,4/10/2020 22:54,31.23133,-89.8209217,17,0,0,0,"Marion, Mississippi, US"
39101,Marion,Ohio,US,4/10/2020 22:54,40.58611,-83.15736305,42,0,0,0,"Marion, Ohio, US"
41047,Marion,Oregon,US,4/10/2020 22:54,44.90288,-122.5815117,235,9,0,0,"Marion, Oregon, US"
45067,Marion,South Carolina,US,4/10/2020 22:54,34.07860,-79.36400756,5,1,0,0,"Marion, South Carolina, US"
47115,Marion,Tennessee,US,4/10/2020 22:54,35.12997,-85.62265895,22,1,0,0,"Marion, Tennessee, US"
54049,Marion,West Virginia,US,4/10/2020 22:54,39.50985,-80.24244659,32,1,0,0,"Marion, West Virginia, US"
45069,Marlboro,South Carolina,US,4/10/2020 22:54,34.59906,-79.67561152,11,0,0,0,"Marlboro, South Carolina, US"
26103,Marquette,Michigan,US,4/10/2020 22:54,46.43389,-87.64043701,21,2,0,0,"Marquette, Michigan, US"
55077,Marquette,Wisconsin,US,4/10/2020 22:54,43.81912,-89.40073763,2,0,0,0,"Marquette, Wisconsin, US"
1095,Marshall,Alabama,US,4/10/2020 22:54,34.36976,-86.30486727,69,2,0,0,"Marshall, Alabama, US"
17123,Marshall,Illinois,US,4/10/2020 22:54,41.03279,-89.34510444,1,0,0,0,"Marshall, Illinois, US"
18099,Marshall,Indiana,US,4/10/2020 22:54,41.32467,-86.26185087,12,0,0,0,"Marshall, Indiana, US"
19127,Marshall,Iowa,US,4/10/2020 22:54,42.03587,-92.9990819,20,0,0,0,"Marshall, Iowa, US"
21157,Marshall,Kentucky,US,4/10/2020 22:54,36.88007,-88.32803576,8,0,0,0,"Marshall, Kentucky, US"
28093,Marshall,Mississippi,US,4/10/2020 22:54,34.76216,-89.50299462,28,1,0,0,"Marshall, Mississippi, US"
40095,Marshall,Oklahoma,US,4/10/2020 22:54,34.02311,-96.76855464,1,0,0,0,"Marshall, Oklahoma, US"
46091,Marshall,South Dakota,US,4/10/2020 22:54,45.75871,-97.59855639,1,0,0,0,"Marshall, South Dakota, US"
47117,Marshall,Tennessee,US,4/10/2020 22:54,35.45799,-86.76420988,9,1,0,0,"Marshall, Tennessee, US"
54051,Marshall,West Virginia,US,4/10/2020 22:54,39.86064,-80.66591062,6,0,0,0,"Marshall, West Virginia, US"
12085,Martin,Florida,US,4/10/2020 22:54,27.07721,-80.43109784,111,2,0,0,"Martin, Florida, US"
18101,Martin,Indiana,US,4/10/2020 22:54,38.70999,-86.80373186,2,0,0,0,"Martin, Indiana, US"
21159,Martin,Kentucky,US,4/10/2020 22:54,37.79991,-82.51247478,1,0,0,0,"Martin, Kentucky, US"
27091,Martin,Minnesota,US,4/10/2020 22:54,43.67430,-94.55099908,36,4,0,0,"Martin, Minnesota, US"
37117,Martin,North Carolina,US,4/10/2020 22:54,35.84327,-77.10860251,5,0,0,0,"Martin, North Carolina, US"
48317,Martin,Texas,US,4/10/2020 22:54,32.30600,-101.9513518,2,0,0,0,"Martin, Texas, US"
51690,Martinsville,Virginia,US,4/10/2020 22:54,36.68212,-79.86352771,0,0,0,0,"Martinsville, Virginia, US"
17125,Mason,Illinois,US,4/10/2020 22:54,40.23917,-89.91824452,3,0,0,0,"Mason, Illinois, US"
21161,Mason,Kentucky,US,4/10/2020 22:54,38.59472,-83.82151043,3,0,0,0,"Mason, Kentucky, US"
26105,Mason,Michigan,US,4/10/2020 22:54,43.99509,-86.24988902,1,0,0,0,"Mason, Michigan, US"
48319,Mason,Texas,US,4/10/2020 22:54,30.71780,-99.22629416,1,0,0,0,"Mason, Texas, US"
53045,Mason,Washington,US,4/10/2020 22:54,47.35008,-123.1863685,18,0,0,0,"Mason, Washington, US"
54053,Mason,West Virginia,US,4/10/2020 22:54,38.77072,-82.02524219,7,0,0,0,"Mason, West Virginia, US"
17127,Massac,Illinois,US,4/10/2020 22:54,37.22078,-88.71036614,2,0,0,0,"Massac, Illinois, US"
48321,Matagorda,Texas,US,4/10/2020 22:54,28.81956,-96.01230294,45,3,0,0,"Matagorda, Texas, US"
2170,Matanuska-Susitna,Alaska,US,4/10/2020 22:54,62.31305,-149.5741743,9,0,0,0,"Matanuska-Susitna, Alaska, US"
51115,Mathews,Virginia,US,4/10/2020 22:54,37.44164,-76.34098896,2,0,0,0,"Mathews, Virginia, US"
15009,Maui,Hawaii,US,4/10/2020 22:54,20.86400,-156.5689097,57,1,0,0,"Maui, Hawaii, US"
47119,Maury,Tennessee,US,4/10/2020 22:54,35.61874,-87.07462444,32,0,0,0,"Maury, Tennessee, US"
48323,Maverick,Texas,US,4/10/2020 22:54,28.74292,-100.3157686,8,0,0,0,"Maverick, Texas, US"
40097,Mayes,Oklahoma,US,4/10/2020 22:54,36.30179,-95.23175116,13,2,0,0,"Mayes, Oklahoma, US"
40087,McClain,Oklahoma,US,4/10/2020 22:54,35.01124,-97.44572302,18,0,0,0,"McClain, Oklahoma, US"
46087,McCook,South Dakota,US,4/10/2020 22:54,43.67426,-97.36863144,2,1,0,0,"McCook, South Dakota, US"
45065,McCormick,South Carolina,US,4/10/2020 22:54,33.90161,-82.30794338,3,1,0,0,"McCormick, South Carolina, US"
21145,McCracken,Kentucky,US,4/10/2020 22:54,37.05351,-88.70445755,16,1,0,0,"McCracken, Kentucky, US"
21147,McCreary,Kentucky,US,4/10/2020 22:54,36.73874,-84.48102924,3,0,0,0,"McCreary, Kentucky, US"
48307,McCulloch,Texas,US,4/10/2020 22:54,31.19255,-99.34682807,2,0,0,0,"McCulloch, Texas, US"
40089,McCurtain,Oklahoma,US,4/10/2020 22:54,34.11664,-94.77222373,2,0,0,0,"McCurtain, Oklahoma, US"
29119,McDonald,Missouri,US,4/10/2020 22:54,36.62870,-94.34867205,4,0,0,0,"McDonald, Missouri, US"
37111,McDowell,North Carolina,US,4/10/2020 22:54,35.67736,-82.0482425,16,0,0,0,"McDowell, North Carolina, US"
54047,McDowell,West Virginia,US,4/10/2020 22:54,37.38003,-81.65083669,4,0,0,0,"McDowell, West Virginia, US"
,McDuffie,Georgia,US,4/10/2020 22:54,33.47852,-82.48252774,19,2,0,0,"McDuffie,Georgia,US"
17111,McHenry,Illinois,US,4/10/2020 22:54,42.32451,-88.45248227,206,5,0,0,"McHenry, Illinois, US"
38049,McHenry,North Dakota,US,4/10/2020 22:54,48.23104,-100.6324822,1,1,0,0,"McHenry, North Dakota, US"
,McIntosh,Georgia,US,4/10/2020 22:54,,,3,0,0,0,"McIntosh,Georgia,US"
38051,McIntosh,North Dakota,US,4/10/2020 22:54,46.11182,-99.44145858,1,0,0,0,"McIntosh, North Dakota, US"
40091,McIntosh,Oklahoma,US,4/10/2020 22:54,35.37236,-95.66599306,1,0,0,0,"McIntosh, Oklahoma, US"
42083,McKean,Pennsylvania,US,4/10/2020 22:54,41.80939,-78.56478358,1,0,0,0,"McKean, Pennsylvania, US"
38053,McKenzie,North Dakota,US,4/10/2020 22:54,47.74133,-103.395905,6,0,0,0,"McKenzie, North Dakota, US"
35031,McKinley,New Mexico,US,4/10/2020 22:54,35.58008,-108.262245,113,2,0,0,"McKinley, New Mexico, US"
17113,McLean,Illinois,US,4/10/2020 22:54,40.48997,-88.84621113,75,2,0,0,"McLean, Illinois, US"
21149,McLean,Kentucky,US,4/10/2020 22:54,37.53020,-87.26803443,5,1,0,0,"McLean, Kentucky, US"
38055,McLean,North Dakota,US,4/10/2020 22:54,47.60767,-101.3182418,2,0,0,0,"McLean, North Dakota, US"
48309,McLennan,Texas,US,4/10/2020 22:54,31.55255,-97.20217694,66,2,0,0,"McLennan, Texas, US"
27085,McLeod,Minnesota,US,4/10/2020 22:54,44.82368,-94.27287017,2,0,0,0,"McLeod, Minnesota, US"
47107,McMinn,Tennessee,US,4/10/2020 22:54,35.42813,-84.61520715,4,0,0,0,"McMinn, Tennessee, US"
47109,McNairy,Tennessee,US,4/10/2020 22:54,35.17469,-88.5647812,9,0,0,0,"McNairy, Tennessee, US"
20113,McPherson,Kansas,US,4/10/2020 22:54,38.39185,-97.64769869,13,0,0,0,"McPherson, Kansas, US"
21163,Meade,Kentucky,US,4/10/2020 22:54,37.96164,-86.21028219,2,0,0,0,"Meade, Kentucky, US"
46093,Meade,South Dakota,US,4/10/2020 22:54,44.56677,-102.7162741,1,0,0,0,"Meade, South Dakota, US"
30059,Meagher,Montana,US,4/10/2020 22:54,46.59907,-110.8898557,1,0,0,0,"Meagher, Montana, US"
37119,Mecklenburg,North Carolina,US,4/10/2020 22:54,35.24469,-80.8317671,906,10,0,0,"Mecklenburg, North Carolina, US"
51117,Mecklenburg,Virginia,US,4/10/2020 22:54,36.67882,-78.36131056,48,0,0,0,"Mecklenburg, Virginia, US"
26107,Mecosta,Michigan,US,4/10/2020 22:54,43.64064,-85.32463223,11,1,0,0,"Mecosta, Michigan, US"
39103,Medina,Ohio,US,4/10/2020 22:54,41.11771,-81.8998621,103,5,0,0,"Medina, Ohio, US"
48325,Medina,Texas,US,4/10/2020 22:54,29.35573,-99.11030298,10,1,0,0,"Medina, Texas, US"
27093,Meeker,Minnesota,US,4/10/2020 22:54,45.12329,-94.52839455,2,0,0,0,"Meeker, Minnesota, US"
39105,Meigs,Ohio,US,4/10/2020 22:54,39.09225,-82.0305041,1,0,0,0,"Meigs, Ohio, US"
47121,Meigs,Tennessee,US,4/10/2020 22:54,35.51559,-84.81482914,3,0,0,0,"Meigs, Tennessee, US"
17129,Menard,Illinois,US,4/10/2020 22:54,40.02743,-89.80246001,2,0,0,0,"Menard, Illinois, US"
6045,Mendocino,California,US,4/10/2020 22:54,39.43812,-123.3911313,4,0,0,0,"Mendocino, California, US"
21165,Menifee,Kentucky,US,4/10/2020 22:54,37.94091,-83.59985712,3,0,0,0,"Menifee, Kentucky, US"
26109,Menominee,Michigan,US,4/10/2020 22:54,45.58039,-87.55370409,1,0,0,0,"Menominee, Michigan, US"
55078,Menominee,Wisconsin,US,4/10/2020 22:54,45.00423,-88.70950714,1,0,0,0,"Menominee, Wisconsin, US"
6047,Merced,California,US,4/10/2020 22:54,37.18922,-120.7209035,52,3,0,0,"Merced, California, US"
17131,Mercer,Illinois,US,4/10/2020 22:54,41.20597,-90.74290052,2,0,0,0,"Mercer, Illinois, US"
21167,Mercer,Kentucky,US,4/10/2020 22:54,37.81474,-84.87488475,4,0,0,0,"Mercer, Kentucky, US"
34021,Mercer,New Jersey,US,4/10/2020 22:54,40.28047,-74.70479631,1282,39,0,0,"Mercer, New Jersey, US"
38057,Mercer,North Dakota,US,4/10/2020 22:54,47.31213,-101.8318399,0,0,0,0,"Mercer, North Dakota, US"
39107,Mercer,Ohio,US,4/10/2020 22:54,40.54043,-84.62912742,12,1,0,0,"Mercer, Ohio, US"
42085,Mercer,Pennsylvania,US,4/10/2020 22:54,41.30249,-80.25816981,36,0,0,0,"Mercer, Pennsylvania, US"
54055,Mercer,West Virginia,US,4/10/2020 22:54,37.40481,-81.11023142,8,0,0,0,"Mercer, West Virginia, US"
13199,Meriwether,Georgia,US,4/10/2020 22:54,33.04164,-84.68859732,18,0,0,0,"Meriwether, Georgia, US"
31121,Merrick,Nebraska,US,4/10/2020 22:54,41.16624,-98.0374887,2,0,0,0,"Merrick, Nebraska, US"
